Dataset ID	Dataset	Type	Study ID	Study	name	FilePath	Checksum	Assay ID	Assay Name	Assay Producer	Instrument Name	Instrument Model	Sample ID	Sample	Organism	Material Type	Sample[Altitude (m)]	Sample[BioSamples Acc.]	Sample[Collection Depth (m)]	Sample[Country and/or Sea]	Sample[Latitude]	Sample[Longitude]	Sample[Sampling Design Label]	Channel Name 1	Channel Visualized Entity Name 1	Channel Visualized Entity Type 1	Channel Label 1	Channel Probe Name 1	Channel Probe Type 1	Channel Name 2	Channel Visualized Entity Name 2	Channel Visualized Entity Type 2	Channel Label 2	Channel Probe Name 2	Channel Probe Type 2	Channel Name 3	Channel Visualized Entity Name 3	Channel Visualized Entity Type 3	Channel Label 3	Channel Probe Name 3	Channel Probe Type 3	Channel Name 4	Channel Visualized Entity Name 4	Channel Visualized Entity Type 4	Channel Label 4	Channel Probe Name 4	Channel Probe Type 4
0091e01b-080e-4e32-8230-3c09830ffaf4	PK2_POR_20to200_20231023_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_POR_20to200_20231023_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_26_Porto_LSM900_20231023/PK2_POR_20to200_20231023_AM_01.czi	040098c5404d17928a851ae72dad2648	ee718e39-99cf-4620-901d-5d61e9903848	TREC Plankton Scans POR 20231023 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	51789e77-2f39-47fe-a946-ee64c5da911d	POR_20231023_AM_20to200_bottle-2	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117815	0	Portugal	41.18528	-8.77306	026-02-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
c9316359-ea5c-493d-b3c0-035d0ee54a13	PK2_POR_20to200_20231023_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_POR_20to200_20231023_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_26_Porto_LSM900_20231023/PK2_POR_20to200_20231023_PM_01.czi	dd1b8b6033bfdf851ac3bec3179b86d5	ee718e39-99cf-4620-901d-5d61e9903848	TREC Plankton Scans POR 20231023 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	23747331-841e-4ab2-b400-4c2cb48d1ebf	POR_20231023_PM_20to200_bottle-7	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117813	0	Portugal	41.18528	-8.77306	026-02-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
713edbc6-7325-48bc-b8d3-e0f5ea3e57a8	PK2_POR_5to20_20231023_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_POR_5to20_20231023_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_26_Porto_LSM900_20231023/PK2_POR_5to20_20231023_AM_01.czi	10066ce00845c991b224fbdc1021ff32	ee718e39-99cf-4620-901d-5d61e9903848	TREC Plankton Scans POR 20231023 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	c0ec5e42-6f0c-41c2-b728-30f5e86e2fe7	POR_20231023_AM_5to20_bottle-8	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117818	0	Portugal	41.18528	-8.77306	026-02-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
780c1de7-069b-4f78-bbe2-95dc3ccde0b7	PK2_POR_5to40_20231023_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_POR_5to40_20231023_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_26_Porto_LSM900_20231023/PK2_POR_5to40_20231023_AM_01.czi	9ef97393ece4387d2c586d1fa5d41064	ee718e39-99cf-4620-901d-5d61e9903848	TREC Plankton Scans POR 20231023 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	87a5fcc4-9816-4540-a0b4-c9b46715ac2c	POR_20231023_AM_5to40_bottle-7	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117817	0	Portugal	41.18528	-8.77306	026-02-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
75affb99-2185-4376-956c-7cff634d9356	PK2_POR_5to40_20231023_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_POR_5to40_20231023_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_26_Porto_LSM900_20231023/PK2_POR_5to40_20231023_PM_01.czi	7b57e5f6d6213370269be0babb24b0d9	ee718e39-99cf-4620-901d-5d61e9903848	TREC Plankton Scans POR 20231023 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	8dd4f77d-6e08-4afd-bee8-4a7c14b9b855	POR_20231023_PM_5to40_bottle-1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117811	0	Portugal	41.18528	-8.77306	026-02-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
40a75e17-4bae-4c2a-b82a-b4e0c2b79c8d	PK2_TAL_10to100_20230618_AM_01_20xcamera	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_TAL_10to100_20230618_AM_01_20xcamera.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_12_Tallinn_LSM900_20230618_20xcamera/PK2_TAL_10to100_20230618_AM_01_20xcamera.czi	37072039724ce25f682519ab1e1961ec	2c558204-7403-4d32-b459-d9270974abb6	TREC Plankton Scans TAL 20230618 LSM900 20xcamera		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	a8e945c3-5f3b-4f30-9955-6ac453254504	TAL_20230618_AM_10to100_bottle-D2	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117606	0	Estonia	59.44944	24.79611	012-01-00-000	Brightfield	None					ChloA	Chlorophyll A autofluorescence	Chloroplast															
e2badec4-79d7-4480-81ce-68f8b3d6496f	PK2_TAL_10to100_20230619_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_TAL_10to100_20230619_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_12_Tallinn_LSM900_20230619_PM/PK2_TAL_10to100_20230619_PM_01.czi	33797ba9da162c6c71de6557da10ab95	c0a21400-e90a-4f63-885c-a2c16f70d6d7	TREC Plankton Scans TAL 20230619 LSM900 PM		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	16f9d028-5bec-4572-8332-d6265545ae54	TAL_20230619_PM_10to100_bottle-D2	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117565	0	Estonia	59.44972	24.78861	012-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
c96f359e-c6b2-4627-a7e2-057f38601c3f	PK2_TAL_10to100_20230621_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_TAL_10to100_20230621_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_12_Tallinn_LSM900_20230621/PK2_TAL_10to100_20230621_AM_01.czi	1589569f5bc8559d1129ebdcc2f796ee	442efaa1-b518-4106-83c8-c583b347806e	TREC Plankton Scans TAL 20230621 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	d4b967a5-007f-4cf4-b538-e3c9c461ed69	TAL_20230621_AM_10to100_bottle-4	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117623	0	Estonia	59.45	24.78806	012-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
8ff4697d-75be-4d5e-82e1-254f789bd892	PK2_TAL_10to100_20230621_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_TAL_10to100_20230621_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_12_Tallinn_LSM900_20230621/PK2_TAL_10to100_20230621_PM_01.czi	12fa26240c7d4ff95c3913fdc3ab82ea	442efaa1-b518-4106-83c8-c583b347806e	TREC Plankton Scans TAL 20230621 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	d7787ea8-e88e-40d6-b5a1-acabdbbcd1ca	TAL_20230621_PM_10to100_bottle-2	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117618	0	Estonia	59.44944	24.79611	012-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
9b584cdf-1036-4724-ab15-f868d19d0f2b	PK2_TAL_10to100_20230622_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_TAL_10to100_20230622_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_12_Tallinn_LSM900_20230622/PK2_TAL_10to100_20230622_AM_01.czi	15d7c93f151ac3bfc2fd921d001c6644	ce55b8a4-a693-4c66-9e4b-ae1b11fdf6b2	TREC Plankton Scans TAL 20230622 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	20398fc5-801b-4af9-a92d-f7c5d168a48a	TAL_20230622_AM_10to100_bottle-2	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117561	0	Estonia	59.44944	24.79611	012-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
08f888e8-4570-4215-860a-38e6c0944d38	PK2_TAL_10to100_20230622_AM_02	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_TAL_10to100_20230622_AM_02.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_12_Tallinn_LSM900_20230622/PK2_TAL_10to100_20230622_AM_02.czi	b574aa606e7daea2a0d17bdbf31c9454	ce55b8a4-a693-4c66-9e4b-ae1b11fdf6b2	TREC Plankton Scans TAL 20230622 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	b7ba0d64-16d0-4890-a4f1-2cccf40f3605	TAL_20230622_AM_10to100_bottle-5	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117563	0	Estonia	59.44944	24.79611	012-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
f18aae61-04e0-43f4-a3b5-7d62b90446d5	PK2_TAL_10to200_20230619_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_TAL_10to200_20230619_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_12_Tallinn_LSM900_20230619_PM/PK2_TAL_10to200_20230619_PM_01.czi	bacac40656a2ca98c405f3e20acf0554	c0a21400-e90a-4f63-885c-a2c16f70d6d7	TREC Plankton Scans TAL 20230619 LSM900 PM		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	f1b9a7b3-7d63-4e68-b80b-50a82d95d035	TAL_20230619_PM_10to200_bottle-8	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117566	0	Estonia	59.44972	24.78861	012-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
bfafb8bf-220a-4348-9db2-d79e2097d794	PK2_TAL_10to200_20230620_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_TAL_10to200_20230620_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_12_Tallinn_LSM900_20230620/PK2_TAL_10to200_20230620_AM_01.czi	aa046c45e8375e8a039ac2fbc5f1423f	d9f49bba-5cc8-4731-9bec-f4a1e79c38cd	TREC Plankton Scans TAL 20230620 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	0ceda652-585b-4681-a989-e08f86917521	TAL_20230620_AM_10to200_bottle-5	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117611	0	Estonia	59.45	24.78833	012-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
4a00a740-47ee-43ff-ba2f-082ec0b2e5ea	PK2_TAL_10to200_20230620_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_TAL_10to200_20230620_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_12_Tallinn_LSM900_20230620/PK2_TAL_10to200_20230620_PM_01.czi	8d573dcda0797c8aa9579ec36a004c94	d9f49bba-5cc8-4731-9bec-f4a1e79c38cd	TREC Plankton Scans TAL 20230620 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	06b26051-2ea5-4192-b805-b2134154d2ff	TAL_20230620_PM_10to200_bottle-7	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117634	0	Estonia	59.44972	24.78806	012-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
c4d7c691-6419-4ade-9b61-a5142a670da7	PK2_TAL_10to20_20230618_PM_01_20xcamera	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_TAL_10to20_20230618_PM_01_20xcamera.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_12_Tallinn_LSM900_20230618_20xcamera/PK2_TAL_10to20_20230618_PM_01_20xcamera.czi	2cbda05073b068b8302011b60e486e82	2c558204-7403-4d32-b459-d9270974abb6	TREC Plankton Scans TAL 20230618 LSM900 20xcamera		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	d319ca3e-4dda-4f2d-ab4f-071a29c4e35a	TAL_20230618_PM_10to20_bottle-5	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117580	0	Estonia	59.44944	24.79611	012-01-00-000	Brightfield	None					ChloA	Chlorophyll A autofluorescence	Chloroplast															
5e1c274a-2f25-404c-b6e1-3dcbda1bd040	PK2_TAL_10to20_20230619_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_TAL_10to20_20230619_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_12_Tallinn_LSM900_20230619_AM/PK2_TAL_10to20_20230619_AM_01.czi	a17fff101cc0e233e141657b8d83ea99	cbbd5932-6351-4382-9f37-46093dcec5ba	TREC Plankton Scans TAL 20230619 LSM900 AM		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	247c5959-7cde-4498-b9b6-46fa6ca93315	TAL_20230619_AM_10to20_bottle-1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117573	0	Estonia	59.44972	24.78778	012-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			PE	Phycoerythrin autofluorescence					ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None				
e97cab1d-0e63-44d2-a675-ea50ff49ebd2	PK2_TAL_10to20_20230620_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_TAL_10to20_20230620_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_12_Tallinn_LSM900_20230620/PK2_TAL_10to20_20230620_AM_01.czi	12f6f8f6502c54c4d6eb9d6c8ed3267f	d9f49bba-5cc8-4731-9bec-f4a1e79c38cd	TREC Plankton Scans TAL 20230620 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	ef35e2b6-f422-45ea-ba1c-a58d1cb3cee4	TAL_20230620_AM_10to20_bottle-6	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117615	0	Estonia	59.45	24.78833	012-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
d99e93b3-136f-4ca9-8dbf-d6cd135d5577	PK2_TAL_10to40_20230616_PM_01_20xcamera	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_TAL_10to40_20230616_PM_01_20xcamera.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_12_Tallinn_LSM900_20230616_20xcamera/PK2_TAL_10to40_20230616_PM_01_20xcamera.czi	7c0a78ff089a66dd81e384ca49a735f1	311a6846-cd42-4109-a383-149e453a8870	TREC Plankton Scans TAL 20230616 LSM900 20xcamera		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	db54334f-3252-4327-bfc7-4554abc81651	TAL_20230616_PM_10to40_bottle-1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117547	0	Estonia	59.44944	24.79611	012-01-00-000	Brightfield	None					ChloA	Chlorophyll A autofluorescence	Chloroplast															
11fee8dc-ff84-4f1c-b67c-5471a49102a1	PK2_TAL_10to40_20230616_PM_02_20xcamera	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_TAL_10to40_20230616_PM_02_20xcamera.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_12_Tallinn_LSM900_20230616_20xcamera/PK2_TAL_10to40_20230616_PM_02_20xcamera.czi	5340090c44558f052bce83b2a92104e4	311a6846-cd42-4109-a383-149e453a8870	TREC Plankton Scans TAL 20230616 LSM900 20xcamera		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	3fde0e14-876c-45c9-b137-d8764e38b915	TAL_20230616_PM_10to40_bottle-2	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117548	0	Estonia	59.44944	24.79611	012-01-00-000	Brightfield	None					ChloA	Chlorophyll A autofluorescence	Chloroplast															
3ad2c085-4e7f-4a0d-92c2-bcc995ecd677	PK2_TAL_10to40_20230616_PM_03_20xcamera	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_TAL_10to40_20230616_PM_03_20xcamera.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_12_Tallinn_LSM900_20230616_20xcamera/PK2_TAL_10to40_20230616_PM_03_20xcamera.czi	f10c1ad69043bd926d6ed7e6a9af588e	311a6846-cd42-4109-a383-149e453a8870	TREC Plankton Scans TAL 20230616 LSM900 20xcamera		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	3bf14f64-79f1-439b-b792-ab3cfb313911	TAL_20230616_PM_10to40_bottle-3	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117549	0	Estonia	59.44944	24.79611	012-01-00-000	Brightfield	None					ChloA	Chlorophyll A autofluorescence	Chloroplast															
0bf9fac6-3b58-4bd9-b9cf-31d95eff0dc9	PK2_TAL_10to40_20230617_AM_01_20xcamera	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_TAL_10to40_20230617_AM_01_20xcamera.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_12_Tallinn_LSM900_20230617_20xcamera/PK2_TAL_10to40_20230617_AM_01_20xcamera.czi	5a9af688241f08b590430bd1e1c5a02e	4b327657-1f0b-45c0-86d1-f2d132e98ff1	TREC Plankton Scans TAL 20230617 LSM900 20xcamera		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	f6df1581-77ab-43fe-a274-86254e413a65	TAL_20230617_AM_10to40_bottle-D1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117596	0	Estonia	59.44944	24.79611	012-01-00-000	Brightfield	None					ChloA	Chlorophyll A autofluorescence	Chloroplast															
d0ce0442-acd4-428b-a161-9fe22fdd1c6d	PK2_TAL_10to40_20230617_AM_02_20xcamera	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_TAL_10to40_20230617_AM_02_20xcamera.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_12_Tallinn_LSM900_20230617_20xcamera/PK2_TAL_10to40_20230617_AM_02_20xcamera.czi	3364ba69eee673275e1ab4449af4cc3b	4b327657-1f0b-45c0-86d1-f2d132e98ff1	TREC Plankton Scans TAL 20230617 LSM900 20xcamera		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	f1cec97d-d9b5-4431-bd36-8bc5085496d7	TAL_20230617_AM_10to40_bottle-1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117600	0	Estonia	59.44944	24.79611	012-01-00-000	Brightfield	None					ChloA	Chlorophyll A autofluorescence	Chloroplast															
cc03d665-b0f2-4f82-a47b-e943a6523ad8	PK2_TAL_10to40_20230617_PM_01_20xcamera	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_TAL_10to40_20230617_PM_01_20xcamera.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_12_Tallinn_LSM900_20230617_20xcamera/PK2_TAL_10to40_20230617_PM_01_20xcamera.czi	93d7f056949bce8bc8f52677b39a840a	4b327657-1f0b-45c0-86d1-f2d132e98ff1	TREC Plankton Scans TAL 20230617 LSM900 20xcamera		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	81061341-e7ab-4c39-b230-1adaab482860	TAL_20230617_PM_10to40_bottle-1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117586	0	Estonia	59.44716	24.79914	012-01-00-000	Brightfield	None					ChloA	Chlorophyll A autofluorescence	Chloroplast															
cce07f5a-94e0-4ab9-accd-66845662c3df	PK2_TAL_10to40_20230618_AM_01_20xcamera	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_TAL_10to40_20230618_AM_01_20xcamera.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_12_Tallinn_LSM900_20230618_20xcamera/PK2_TAL_10to40_20230618_AM_01_20xcamera.czi	c557b0be3afa0f806b67308597d7e36d	2c558204-7403-4d32-b459-d9270974abb6	TREC Plankton Scans TAL 20230618 LSM900 20xcamera		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	506dcdb8-9fec-4d72-a2f2-81e1686a4fe4	TAL_20230618_AM_10to40_bottle-4	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117607	0	Estonia	59.44944	24.79611	012-01-00-000	Brightfield	None					ChloA	Chlorophyll A autofluorescence	Chloroplast															
e3273ed6-33a7-4fef-8999-57758fdc6225	PK2_TAL_10to40_20230618_PM_01_20xcamera	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_TAL_10to40_20230618_PM_01_20xcamera.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_12_Tallinn_LSM900_20230618_20xcamera/PK2_TAL_10to40_20230618_PM_01_20xcamera.czi	c46c7db4760596c8bc6ff3ff025ffa96	2c558204-7403-4d32-b459-d9270974abb6	TREC Plankton Scans TAL 20230618 LSM900 20xcamera		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	a0de8353-d46e-4cc4-97c0-ec0e15b81ee2	TAL_20230618_PM_10to40_bottle-4	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117585	0	Estonia	59.44944	24.79611	012-01-00-000	Brightfield	None					ChloA	Chlorophyll A autofluorescence	Chloroplast															
3a0254c1-df02-4193-97ff-57f51294da12	PK2_TAL_10to40_20230619_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_TAL_10to40_20230619_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_12_Tallinn_LSM900_20230619_AM/PK2_TAL_10to40_20230619_AM_01.czi	7d0dd10f6771f133c8f8587943594854	cbbd5932-6351-4382-9f37-46093dcec5ba	TREC Plankton Scans TAL 20230619 LSM900 AM		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	103768e4-ad09-4283-b2dd-b0635b34c36f	TAL_20230619_AM_10to40_bottle-6	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117575	0	Estonia	59.44972	24.78778	012-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			PE	Phycoerythrin autofluorescence					ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None				
45e9f65a-3eef-46aa-850d-bd250741a569	PK2_TAL_10to40_20230619_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_TAL_10to40_20230619_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_12_Tallinn_LSM900_20230619_PM/PK2_TAL_10to40_20230619_PM_01.czi	4e4e0174bfaf1c0a7520257f8c5bbce4	c0a21400-e90a-4f63-885c-a2c16f70d6d7	TREC Plankton Scans TAL 20230619 LSM900 PM		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	57903ca4-9aab-41de-a82b-28493b182873	TAL_20230619_PM_10to40_bottle-5	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117569	0	Estonia	59.44972	24.78861	012-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
